Code,Libellé,Unités légales (en nombre) 2021,Population municipale 2022,Densité de population (historique depuis 1876) 2021,Part construction dans les créations d'ent. 2023
92051,Neuilly-sur-Seine,12589,59200,15889.3,2.9
