Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04179;PARIS Stade Lenglen;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;26.5708333333;µg-m3;100.0;100;100.0;A;1;48.830387;2.269889
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04180;RN20 - MONTLHERY;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;48.0;47.7041666667;µg-m3;100.0;100;100.0;A;1;48.64093;2.26872
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04319;TREMBLAY-EN-FRANCE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.7166666667;µg-m3;100.0;100;100.0;R;1;48.95555;2.575278
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04323;EVRY;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.5875;µg-m3;100.0;100;100.0;A;1;48.62722;2.429167
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.9;7.8708333333;µg-m3;100.0;100;100.0;A;1;48.3547;2.6453
2022/01/01 00:00:00;2022/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;54.0;54.25;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.3083333333;µg-m3;100.0;100;100.0;A;1;48.930319;2.29435
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.4333333333;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04012;Place Victor Basch;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;25.0;25.2208333333;µg-m3;100.0;100;100.0;A;1;48.827778;2.3275
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04014;PARIS 12eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.2541666667;µg-m3;100.0;100;100.0;A;1;48.837223;2.3939
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04017;NEUILLY-SUR-SEINE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.5625;µg-m3;100.0;100;100.0;R;1;48.88139;2.278056
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04018;AUBERVILLIERS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.8458333333;µg-m3;100.0;100;100.0;A;1;48.9039;2.3847
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.0;µg-m3;0.0;100;0.0;N;-1;48.99083;2.444722
