Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;4.6;4.5916666667;µg-m3;100.0;100;100.0;A;1;48.99083;2.444722
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;2.4;2.4041666667;µg-m3;100.0;100;100.0;A;1;48.775897;2.375788
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04048;Zone Rurale Nord;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;3.1;3.1333333333;µg-m3;100.0;100;100.0;R;1;49.100277;2.343889
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;2.9;2.9333333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;4.4;4.3888888889;µg-m3;38.0;100;38.0;N;-1;48.925278;2.356667
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;1.8;1.8333333333;µg-m3;100.0;100;100.0;A;1;48.364166;2.236944
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;4.4;4.3578947368;µg-m3;79.0;100;79.0;R;1;48.528057;2.653611
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04131;Boulevard Haussmann;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;4.5;4.4958333333;µg-m3;100.0;100;100.0;R;1;48.873333;2.330278
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04156;BOBIGNY;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;5.0;4.9777777778;µg-m3;75.0;100;75.0;A;1;48.902504;2.4525
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04180;RN20 - MONTLHERY;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;8.8;8.7958333333;µg-m3;100.0;100;100.0;A;1;48.64093;2.26872
